id,original_index,artist,album,title,recording_condition,midi_filepath,mp3_filepath,youtube_url,duration_sec,performance_start_sec,performance_end_sec,song_split,album_split_0,album_split_1,album_split_2,acoust_id,mb_album_id,mb_artist_id,mb_track_id,mb_recording_id,agreement,discogs_idx
50,82,Abdullah Ibrahim,The Song Is My Story,Twelve By Twelve,studio,data/midi/studio/Abdullah Ibrahim/The Song Is My Story/Twelve By Twelve.midi,data/audio/studio/Abdullah Ibrahim/The Song Is My Story/Twelve By Twelve.mp3,https://www.youtube.com/watch?v=Lg5x3PKqDm8,99.312,0,99,train,train,val,test,cf0e11d2-ed5d-4d73-b0c0-da6e0c08a2b5,8dd2d9b6-5354-468c-8b0b-dbd0ff5a1090,fd64e185-9973-44d5-ad09-5d5562804292,f8fe7065-954d-41b0-829e-b5022838f512,f5298457-3e21-494d-a7eb-5ddfb5a181b2,0.9471153846153846,109
51,83,Horace Parlan,In Copenhagen,Parker's Mood,studio,data/midi/studio/Horace Parlan/In Copenhagen/Parker's Mood.midi,data/audio/studio/Horace Parlan/In Copenhagen/Parker's Mood.mp3,https://www.youtube.com/watch?v=Rsta8spNaGE,329.808,0,329,val,train,train,train,,,,,,0.9055555555555554,161
52,84,Ellis Marsalis,Ruminations in New York,Tell Me,studio,data/midi/studio/Ellis Marsalis/Ruminations in New York/Tell Me.midi,data/audio/studio/Ellis Marsalis/Ruminations in New York/Tell Me.mp3,https://www.youtube.com/watch?v=MSLEj2VpmKg,218.472,0,218,train,train,train,train,0d4c1b14-29ac-4516-a734-d6096a6c9b01,d937b6ce-b95b-419a-bb6c-10ec2fce0bf0,c28999ee-ff26-4825-be24-b466e7b32821,a4323a6e-5d6d-3a3a-a82a-ada065c71d7f,c94a42ec-34bd-4554-8765-c5ab63db573c,0.9634060520760028,204
53,85,Alan Broadbent,Heart to Heart -  Solo Piano,Journey Home,studio,data/midi/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Journey Home.midi,data/audio/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Journey Home.mp3,https://www.youtube.com/watch?v=g3DzJYwvxUc,381.216,0,381,train,train,train,train,,,,,,0.91150862751306,119
54,86,Alan Pasqua,Day Dream,Upper Manhattan Medical Group,studio,data/midi/studio/Alan Pasqua/Day Dream/Upper Manhattan Medical Group.midi,data/audio/studio/Alan Pasqua/Day Dream/Upper Manhattan Medical Group.mp3,https://www.youtube.com/watch?v=BZiTnXYNGy4,258.288,0,258,test,val,train,test,,,,,,0.8837468636743798,189
55,87,Brad Mehldau,Suite -  April 2020,Look for the Silver Lining,studio,data/midi/studio/Brad Mehldau/Suite -  April 2020/Look for the Silver Lining.midi,data/audio/studio/Brad Mehldau/Suite -  April 2020/Look for the Silver Lining.mp3,https://www.youtube.com/watch?v=3-WmpchW43o,211.032,0,211,train,train,train,test,7b04351b-3dd4-4f6b-ba0c-8b621643d29d,ee4449cf-4b23-424a-b0a1-a75468b8b18b,b7723b3f-9a35-438d-bc42-8ad8b5e027ae,e0cb0c4f-b48e-4d36-a208-0dc8884f3ccc,2ec0a727-028c-4f6f-aeeb-2002555b3fef,0.8540798094103633,120
56,88,George Cables,You Don't Know Me Volume I,My Foolish Heart,studio,data/midi/studio/George Cables/You Don't Know Me Volume I/My Foolish Heart.midi,data/audio/studio/George Cables/You Don't Know Me Volume I/My Foolish Heart.mp3,https://www.youtube.com/watch?v=PGxdlqLyRbA,358.152,0,358,train,val,train,train,40cee09b-d0a8-4639-9aa7-e4ad8a678922,59870feb-0aa5-42e6-adff-1e29e8ad3121,7d3aa1dd-5e8b-47f3-a65b-41d78c725ce3,374c81d7-27c4-4ebf-8779-12e755387408,fcb9dbce-b3b8-4bdb-9432-2b225c13254b,0.931777669745584,198
57,89,Dick Hyman,Broadway Songbook,Supper Time,studio,data/midi/studio/Dick Hyman/Broadway Songbook/Supper Time.midi,data/audio/studio/Dick Hyman/Broadway Songbook/Supper Time.mp3,https://www.youtube.com/watch?v=gEz06K7G3vE,253.632,0,253,train,train,train,train,,,,,,0.9183786785119378,8
58,90,Alan Broadbent,Heart to Heart -  Solo Piano,Hello My Lovely,studio,data/midi/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Hello My Lovely.midi,data/audio/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Hello My Lovely.mp3,https://www.youtube.com/watch?v=qOsqFnezCwA,418.824,0,409,train,train,train,train,,,,,,0.9009719678828004,119
59,92,Roland Hanna,Solo Piano,Lullaby for Cedric,studio,data/midi/studio/Roland Hanna/Solo Piano/Lullaby for Cedric.midi,data/audio/studio/Roland Hanna/Solo Piano/Lullaby for Cedric.mp3,https://www.youtube.com/watch?v=Go0zWgsrJ0g,263.136,0,263,train,train,train,train,,,,,,0.9342581423401688,191
60,94,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 7",Dancing In The Dark,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Dancing In The Dark.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Dancing In The Dark.mp3",https://www.youtube.com/watch?v=KA0SJr0_tu4,268.224,0,268,train,train,val,train,fcb0c774-990d-49ce-981c-d7dd371db0ee,0bf8a7ae-c35a-4e44-9dcb-d758eef9cd4f,e073f6af-d696-4340-b847-e81fabc4d55b,5387e6f5-c51f-3537-bf4e-f8eaceb8bc3a,7a3490dc-5908-41b5-8932-ffbebdeba1a0,0.9096255636149776,56
61,96,Jessica Williams,Solo Piano Compositions,Remembering - for Thelonious Monk,studio,data/midi/studio/Jessica Williams/Solo Piano Compositions/Remembering - for Thelonious Monk.midi,data/audio/studio/Jessica Williams/Solo Piano Compositions/Remembering - for Thelonious Monk.mp3,https://www.youtube.com/watch?v=hgWaiZfNf1Y,287.64,0,287,train,train,train,train,,,,,,0.8572349339349017,208
62,97,Hank Jones,SOLO 1976 A Tribute to Duke Ellington,In A Sentimental Mood,studio,data/midi/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/In A Sentimental Mood.midi,data/audio/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/In A Sentimental Mood.mp3,https://www.youtube.com/watch?v=FqP1lK-tSeA,155.376,0,155,train,test,train,test,efc2496b-b21a-432b-a594-82869423e09c,55b7f2e2-d0b8-41a0-a66f-9e1b2540a951,80d610fe-7771-4226-aa9b-950944791698,e54e091e-b8b5-3599-a700-d42833dee4a0,3c120757-bb08-425d-a80a-fb8265f7c786,0.8723404255319148,174
63,98,Dick Hyman,Dick Hyman Plays Fats Waller,Willow Tree,studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Willow Tree.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Willow Tree.mp3,https://www.youtube.com/watch?v=fbBLpUBV5JQ,239.136,0,239,val,train,train,train,947129de-f873-4b5f-b224-181f88a41005,ff90bf37-c8b8-4a3c-9c73-1c4a9cce25ad,dab1ad75-3ea3-4071-91c4-7a66475599d4,08c3f1f2-f922-385d-ac4d-b349ef8cf107,2af820af-6ce0-4895-b53d-8c8260a67289,0.9171944639924936,172
64,100,Alan Broadbent,To the Evening Star,Candide (Indeed),studio,data/midi/studio/Alan Broadbent/To the Evening Star/Candide (Indeed).midi,data/audio/studio/Alan Broadbent/To the Evening Star/Candide (Indeed).mp3,https://www.youtube.com/watch?v=fKWdpGJjyu8,183.192,0,183,train,train,val,train,,,,,,0.9574904720023452,19
65,101,Jessica Williams,All Alone,Warm Valley,studio,data/midi/studio/Jessica Williams/All Alone/Warm Valley.midi,data/audio/studio/Jessica Williams/All Alone/Warm Valley.mp3,https://www.youtube.com/watch?v=Ja7_9Uy-RtU,385.224,0,385,test,train,train,train,,,,,,0.9281232173417,82
66,102,George Shearing,Grand Piano,Taking A Chance On Love,studio,data/midi/studio/George Shearing/Grand Piano/Taking A Chance On Love.midi,data/audio/studio/George Shearing/Grand Piano/Taking A Chance On Love.mp3,https://www.youtube.com/watch?v=557GYmQRutI,155.496,0,155,train,val,train,val,89ac9381-cea5-4d7f-8ac0-7700ffa82594,7f388023-ee38-449f-a9e7-541c395071f5,ef83af4c-4da9-47d1-b9bd-df9db18b28e9,238d0c21-73c2-3636-9711-6bb4b5b49015,1783c2ce-d408-44fb-965e-f58ab5447f06,0.9121231558691468,200
67,103,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 7",Wrap Your Troubles In Dreams,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Wrap Your Troubles In Dreams.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Wrap Your Troubles In Dreams.mp3",https://www.youtube.com/watch?v=IBo2iiPgTGo,221.136,0,221,train,train,val,train,094e1347-9f32-4d1a-a010-7dc96e86d644,0bf8a7ae-c35a-4e44-9dcb-d758eef9cd4f,e073f6af-d696-4340-b847-e81fabc4d55b,b25a3579-05d3-33be-8da8-cdedcb1e6e11,9f521462-86ad-4042-9e87-b235d1a4d246,0.9139316043148956,56
68,104,Fred Hersch,Thelonious -  Fred Hersch Plays Monk,In Walked Bud,studio,data/midi/studio/Fred Hersch/Thelonious -  Fred Hersch Plays Monk/In Walked Bud.midi,data/audio/studio/Fred Hersch/Thelonious -  Fred Hersch Plays Monk/In Walked Bud.mp3,https://www.youtube.com/watch?v=4uidB_w2MyM,287.832,0,287,train,train,train,train,105d022d-66c2-4c0c-83fb-5d9929c31af3,dba40576-a6fe-4c89-99e7-d74a15c683b1,f573100a-b05b-4286-83f0-5620adf73695,a6dbf485-1e1b-37eb-bc3f-a6770d418023,f6218eed-6562-4beb-bb74-1918344ce821,0.9397245573242712,159
69,105,Bill Cunliffe,"Cunliffe, Bill -  Satisfaction",To Ruth,studio,"data/midi/studio/Bill Cunliffe/Cunliffe, Bill -  Satisfaction/To Ruth.midi","data/audio/studio/Bill Cunliffe/Cunliffe, Bill -  Satisfaction/To Ruth.mp3",https://www.youtube.com/watch?v=QXszz6K8mrE,231.336,0,231,train,train,train,test,0eeb828c-8313-4adc-917f-9bde8bbd1e89,7bf51e28-7d87-478a-8c2f-d2f1fd4d5398,192496f2-4ed5-4a52-9a94-5d2021ad9f22,399033cd-58eb-398a-839d-039d514e5f6a,740184d9-5a27-4a3a-a8ce-935270db663b,0.935467217346412,138
70,106,George Shearing,The Shearing Piano,In The Still Of The Night,studio,data/midi/studio/George Shearing/The Shearing Piano/In The Still Of The Night.midi,data/audio/studio/George Shearing/The Shearing Piano/In The Still Of The Night.mp3,https://www.youtube.com/watch?v=tMU3Nj-8ZNc,182.616,0,182,val,train,test,train,726c726b-445c-4855-8975-adb8be88af29,29ae73cf-1a8a-420d-a03d-116f48fe853a,ef83af4c-4da9-47d1-b9bd-df9db18b28e9,db4b48aa-e96b-4fd6-a0da-155be0b7de7e,c79282c1-7fad-4576-9780-cb1738c88e02,0.8578221588207322,16
71,112,Ellis Marsalis,Ruminations in New York,Homecoming,studio,data/midi/studio/Ellis Marsalis/Ruminations in New York/Homecoming.midi,data/audio/studio/Ellis Marsalis/Ruminations in New York/Homecoming.mp3,https://www.youtube.com/watch?v=3KKW-_MFbKc,286.488,0,286,train,train,train,train,4ef7d8f8-6e52-490b-af05-0f31a54c3fae,d937b6ce-b95b-419a-bb6c-10ec2fce0bf0,c28999ee-ff26-4825-be24-b466e7b32821,5df33f60-5a0c-3143-bc3a-d90d3e6e35c0,529df315-53d6-4358-862e-fe1933aa8c66,0.9524752475247524,204
72,115,Ellis Marsalis,Ruminations in New York,Haven's Paradise,studio,data/midi/studio/Ellis Marsalis/Ruminations in New York/Haven's Paradise.midi,data/audio/studio/Ellis Marsalis/Ruminations in New York/Haven's Paradise.mp3,https://www.youtube.com/watch?v=bkiOrwWPVgo,250.32,0,250,train,train,train,train,feac7b11-658b-45cd-9253-d3a7f06a2475,d937b6ce-b95b-419a-bb6c-10ec2fce0bf0,c28999ee-ff26-4825-be24-b466e7b32821,e3ef1e37-d3f9-3c52-8cac-e0bfb97c71c7,2d23fe0a-3b53-4828-b7d2-30408203b0e7,0.9362602486114784,204
73,116,Bill Cunliffe,Playground Swing,Supercalifragilisticexpialidocious,studio,data/midi/studio/Bill Cunliffe/Playground Swing/Supercalifragilisticexpialidocious.midi,data/audio/studio/Bill Cunliffe/Playground Swing/Supercalifragilisticexpialidocious.mp3,https://www.youtube.com/watch?v=cu6Byf5x-m4,125.88,0,125,val,val,test,train,,,,,,0.9365434863755132,249
74,118,Cedar Walton,Underground Memoirs,I Want to Talk About You,studio,data/midi/studio/Cedar Walton/Underground Memoirs/I Want to Talk About You.midi,data/audio/studio/Cedar Walton/Underground Memoirs/I Want to Talk About You.mp3,https://www.youtube.com/watch?v=fNUscv26408,294.912,0,294,train,train,train,test,58c004a5-4e47-4b36-9b36-41c23a289711,2d93a648-7830-4992-944e-c3d2317c9775,115474d3-9d44-4c96-b5d0-00891187c6e8,56708674-1dce-3a31-937b-bacc981012dc,caf6a8bf-9015-4c69-9557-a4cb77d26184,0.8662582950484942,27
75,121,Andy Laverne,In The Mood For A Classic,So sorry please,studio,data/midi/studio/Andy Laverne/In The Mood For A Classic/So sorry please.midi,data/audio/studio/Andy Laverne/In The Mood For A Classic/So sorry please.mp3,https://www.youtube.com/watch?v=OpIZ_548w04,237.744,0,237,test,test,train,train,8aa5dbbc-ac02-4b67-a337-8852f490ef0d,8454bb32-6955-466c-9086-0befed62a7b8,e88ae791-cd20-4298-943a-66fd6d222698,423edf5b-257e-4fbe-8196-902fb9081def,95f69b2c-707c-42fd-b078-c33f3ad9867a,0.930252278990884,246
76,123,Abdullah Ibrahim,Solotude,Nisa,studio,data/midi/studio/Abdullah Ibrahim/Solotude/Nisa.midi,data/audio/studio/Abdullah Ibrahim/Solotude/Nisa.mp3,https://www.youtube.com/watch?v=IbMuj2Rth10,144.576,0,144,train,test,train,train,b2cf23f1-c22b-4c3d-96f5-637eb2bbd91b,a7f3e66d-6b62-4e27-b75c-5b45e92d39c6,fd64e185-9973-44d5-ad09-5d5562804292,d2a1790d-e6a4-4e28-99c8-827bcf3b9534,21db01f0-ec50-4e5b-81eb-bc43e1cfb6c1,0.9367588932806324,129
77,124,Roland Hanna,Solo Piano,Free Spirit - Free Style,studio,data/midi/studio/Roland Hanna/Solo Piano/Free Spirit - Free Style.midi,data/audio/studio/Roland Hanna/Solo Piano/Free Spirit - Free Style.mp3,https://www.youtube.com/watch?v=ctwf1W6fds8,277.584,0,277,train,train,train,train,,,,,,0.9495677233429396,191
78,125,Barry Harris,Solo,Don't Blame Me,studio,data/midi/studio/Barry Harris/Solo/Don't Blame Me.midi,data/audio/studio/Barry Harris/Solo/Don't Blame Me.mp3,https://www.youtube.com/watch?v=TJlbCVSTuGs,383.232,0,383,train,val,train,val,,,,,,0.9254698639014906,85
79,130,Denny Zeitlin,Homecoming,Waltz For Josephine,studio,data/midi/studio/Denny Zeitlin/Homecoming/Waltz For Josephine.midi,data/audio/studio/Denny Zeitlin/Homecoming/Waltz For Josephine.mp3,https://www.youtube.com/watch?v=Sbvb2z1bmkU,310.152,0,310,train,val,train,train,,,,,,0.9219562955254942,28
80,133,Art Tatum,The Complete Capitol Recordings (Vol. One),Out Of Nowhere,studio,data/midi/studio/Art Tatum/The Complete Capitol Recordings (Vol. One)/Out Of Nowhere.midi,data/audio/studio/Art Tatum/The Complete Capitol Recordings (Vol. One)/Out Of Nowhere.mp3,https://www.youtube.com/watch?v=AI7V3xbHtbk,169.176,0,169,train,train,train,train,9f79c22f-cfce-4195-a27e-97431b3086b9,ef3e0d7b-de4a-41c9-97e9-f7b960daa2c3,e073f6af-d696-4340-b847-e81fabc4d55b,18aa223b-5e21-3bb1-bf80-9d7ab4480ef9,1f3f886c-ba7b-4700-aa9b-5ee12ddf0943,0.7766097240473062,211
81,134,Art Tatum,"The Art Tatum Solo Masterpieces, Volume 1",Just A-Sittin' And A-Rockin',studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Volume 1/Just A-Sittin' And A-Rockin'.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Volume 1/Just A-Sittin' And A-Rockin'.mp3",https://www.youtube.com/watch?v=vDjXUsBekMo,237.96,0,238,train,test,train,test,eef0206e-fe1a-4bb5-8392-0fbc2539765a,da515317-8087-48fe-89c1-532be01837e6,e073f6af-d696-4340-b847-e81fabc4d55b,9075e801-e1b0-30d4-9a0d-d08c9b8f45fb,0df503ce-5a35-4899-bfc3-ce8da1a16a62,0.9143187958317252,242
82,135,Abdullah Ibrahim,Senzo,Jabulani,studio,data/midi/studio/Abdullah Ibrahim/Senzo/Jabulani.midi,data/audio/studio/Abdullah Ibrahim/Senzo/Jabulani.mp3,https://www.youtube.com/watch?v=pmogse50vko,64.56,0,64,train,train,train,train,cb97d583-819d-4c4d-9d0e-56f6a6527bac,f50423f6-1d01-4cb7-bc86-9c2ff6579a60,fd64e185-9973-44d5-ad09-5d5562804292,8f82e40a-f291-369f-a55c-33f34cbe3ce9,95d0365d-52cf-43e7-98c0-8381d45d866d,0.9355992844364937,81
83,136,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 6",Someone To Watch Over Me,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/Someone To Watch Over Me.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/Someone To Watch Over Me.mp3",https://www.youtube.com/watch?v=dU2ODbExGZc,227.16,0,227,train,train,train,train,,,,,,0.9283582089552238,225
84,138,Tete Montoliu,Yellow Dolphin Street,Come Sunday,studio,data/midi/studio/Tete Montoliu/Yellow Dolphin Street/Come Sunday.midi,data/audio/studio/Tete Montoliu/Yellow Dolphin Street/Come Sunday.mp3,https://www.youtube.com/watch?v=L6x3Mla2TbQ,404.664,0,404,train,train,train,train,acfdd984-4ebb-4f0a-859c-5d6e01c8c8b0,fdc99fea-265b-4169-b869-0b4947983d82,769d402e-20c3-40ec-8369-86fe8120bce8,235e6040-f6b4-48cf-bafb-3df688dbf717,6c6f76c7-5137-4a49-80cc-0d3fb05e6b98,0.9609002479496472,43
85,141,George Cables,You Don't Know Me Volume I,Honey Lulu,studio,data/midi/studio/George Cables/You Don't Know Me Volume I/Honey Lulu.midi,data/audio/studio/George Cables/You Don't Know Me Volume I/Honey Lulu.mp3,https://www.youtube.com/watch?v=ATqEV09eF_8,369.912,0,370,train,val,train,train,c2ff67ef-7886-4f6b-9c93-b7c03803785a,59870feb-0aa5-42e6-adff-1e29e8ad3121,7d3aa1dd-5e8b-47f3-a65b-41d78c725ce3,2fe2fc84-0d59-4dfb-b544-810e42590eb6,effe8724-61f3-45a2-8c4e-58e152f937bb,0.9314900153609832,198
86,145,Fred Hersch,Songs From Home,Consolation (A Folk Song),studio,data/midi/studio/Fred Hersch/Songs From Home/Consolation (A Folk Song).midi,data/audio/studio/Fred Hersch/Songs From Home/Consolation (A Folk Song).mp3,https://www.youtube.com/watch?v=MSywi3nWtwo,310.704,0,310,train,test,val,train,927035e8-4070-40a8-bb5c-6d17e90261b4,1e890175-3d67-4fc1-a8af-3120619d671d,f573100a-b05b-4286-83f0-5620adf73695,4c672feb-85c7-4013-b9da-558af2768c4d,1361a7d0-b58c-4d1e-ab5a-7a33b438d479,0.9228408592722492,197
87,147,Dave McKenna,Easy Street,When Your Lover Has Gone,studio,data/midi/studio/Dave McKenna/Easy Street/When Your Lover Has Gone.midi,data/audio/studio/Dave McKenna/Easy Street/When Your Lover Has Gone.mp3,https://www.youtube.com/watch?v=xhanx3u_S5c,221.784,0,221,train,train,train,train,5087690a-6866-4b5c-8d9d-306a196e943c,36e5a197-8351-4e22-a4e6-63f0f20862ef,a048dfa0-5ce1-40ca-bcdf-56f9d56b32ae,91e12fae-cdd4-3056-be4b-941094358d99,92bc2c3e-1cf7-4c76-bdb2-9a12a7bf1d36,0.8757352941176472,243
88,149,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 4",You're Mine You,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 4/You're Mine You.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 4/You're Mine You.mp3",https://www.youtube.com/watch?v=p5vpWhIxceM,292.032,0,292,train,train,train,train,9f1c2fc3-a21d-4139-aecb-c35e39734a6c,d5fa77dd-666e-43b0-ac4c-c47b024fa47a,e073f6af-d696-4340-b847-e81fabc4d55b,f7c31c6c-4779-37db-9cab-04341e1460ee,b60bd84f-4d85-4d82-8f29-36ac0803da2f,0.9058737686975556,241
89,151,Hank Jones,SOLO 1976 A Tribute to Duke Ellington,Don't Blame Me,studio,data/midi/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/Don't Blame Me.midi,data/audio/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/Don't Blame Me.mp3,https://www.youtube.com/watch?v=kiW22OnLIOY,177.456,0,177,train,test,train,test,cbd5c364-8a11-45d4-9302-1c6f2a9ef13f,55b7f2e2-d0b8-41a0-a66f-9e1b2540a951,80d610fe-7771-4226-aa9b-950944791698,7f0b6688-cd14-350d-8adb-aa1bfe388bbb,9245887b-af8b-40df-b6c3-0e260c12227b,0.9054388133498144,174
90,152,Duke Jordan,"Solo Master Pieces, Vol. 2",It's Hard to Know,studio,"data/midi/studio/Duke Jordan/Solo Master Pieces, Vol. 2/It's Hard to Know.midi","data/audio/studio/Duke Jordan/Solo Master Pieces, Vol. 2/It's Hard to Know.mp3",https://www.youtube.com/watch?v=IXdlPOGCHQM,234.216,0,234,train,train,val,train,,,,,,0.9281767955801106,176
91,154,Brad Mehldau,Suite -  April 2020,Don't Let It Bring You Down,studio,data/midi/studio/Brad Mehldau/Suite -  April 2020/Don't Let It Bring You Down.midi,data/audio/studio/Brad Mehldau/Suite -  April 2020/Don't Let It Bring You Down.mp3,https://www.youtube.com/watch?v=ycW3883Q5ek,126.024,0,126,test,train,train,test,6a933570-0fe5-47e6-8f96-78ca95671f06,ee4449cf-4b23-424a-b0a1-a75468b8b18b,b7723b3f-9a35-438d-bc42-8ad8b5e027ae,b2e675a1-2f58-45eb-ae93-e322156d62e3,b0200a09-6178-409f-8dbf-4a6e53cb3d4e,0.8502994011976048,120
92,155,Tete Montoliu,The Music I Like To Play - Vol. 4,Up Jumped Spring,studio,data/midi/studio/Tete Montoliu/The Music I Like To Play - Vol. 4/Up Jumped Spring.midi,data/audio/studio/Tete Montoliu/The Music I Like To Play - Vol. 4/Up Jumped Spring.mp3,https://www.youtube.com/watch?v=qH4ZxZZmTZs,283.032,0,283,train,val,train,train,,,,,,0.9512381924942558,80
93,158,Fred Hersch,Songs From Home,When I'm Sixty Four,studio,data/midi/studio/Fred Hersch/Songs From Home/When I'm Sixty Four.midi,data/audio/studio/Fred Hersch/Songs From Home/When I'm Sixty Four.mp3,https://www.youtube.com/watch?v=jn9rIeTxObM,302.304,0,302,train,test,val,train,b82b9762-4c56-40d6-8cdb-b18029823261,1e890175-3d67-4fc1-a8af-3120619d671d,f573100a-b05b-4286-83f0-5620adf73695,fc68dd5b-a85d-475f-bb03-3a8e5e93d9f3,5767d524-9ad2-443f-8bf7-aff744fc9c47,0.9258887326772444,197
94,161,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 6",The Way You Look Tonight,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/The Way You Look Tonight.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/The Way You Look Tonight.mp3",https://www.youtube.com/watch?v=32BUn-uLzps,397.8,0,397,train,train,train,train,3772a2bd-aacb-4239-805f-8fe604f0b8c5,096dda47-78c8-4f4f-a130-b673dad90198,e073f6af-d696-4340-b847-e81fabc4d55b,cb2c8ab6-5579-36eb-bc61-1b4ea11bc828,69c9e290-9a8e-4cc4-8c91-a1a45117f5f7,0.901178361006963,225
95,164,Dick Hyman,September Song - Dick Hyman Plays the Music of Kurt Weill,To Love You and to Lose You,studio,data/midi/studio/Dick Hyman/September Song - Dick Hyman Plays the Music of Kurt Weill/To Love You and to Lose You.midi,data/audio/studio/Dick Hyman/September Song - Dick Hyman Plays the Music of Kurt Weill/To Love You and to Lose You.mp3,https://www.youtube.com/watch?v=ZjtPexFanGo,130.896,0,130,train,train,train,train,,,,,,0.9255269320843093,60
96,165,Bill Cunliffe,That Time of Year,We three Kings,studio,data/midi/studio/Bill Cunliffe/That Time of Year/We three Kings.midi,data/audio/studio/Bill Cunliffe/That Time of Year/We three Kings.mp3,https://www.youtube.com/watch?v=wImBet8XZWw,251.952,0,252,train,train,train,train,,,,,,0.8883506902397674,123
97,166,Bill Cunliffe,"Cunliffe, Bill -  Satisfaction","Symphony No. 2 in E Minor, Op. 27 -  III. Adagio (arr. B. Cunliffe)",studio,"data/midi/studio/Bill Cunliffe/Cunliffe, Bill -  Satisfaction/Symphony No. 2 in E Minor, Op. 27 -  III. Adagio (arr. B. Cunliffe).midi","data/audio/studio/Bill Cunliffe/Cunliffe, Bill -  Satisfaction/Symphony No. 2 in E Minor, Op. 27 -  III. Adagio (arr. B. Cunliffe).mp3",https://www.youtube.com/watch?v=H_b-qx1sQeU,301.68,0,301,train,train,train,val,50d977f5-3307-47b4-b000-5ac99bede1b8,7bf51e28-7d87-478a-8c2f-d2f1fd4d5398,192496f2-4ed5-4a52-9a94-5d2021ad9f22,7e840589-8dba-3e55-81a1-47843a66ac0a,6eca6c47-9818-47fd-b8a5-61764752f415,0.9318905155951622,138
