id,artist,album,title,recording_condition,midi_filepath,mp3_filepath,youtube_url,duration_sec,performance_start_sec,performance_end_sec,split,acoust_id,mb_album_id,mb_artist_id,mb_track_id,mb_recording_id,agreement,discogs_idx
55,Erroll Garner,Solo Time! The Erroll Garner Collection Vols. 4 & 5,Indian Summer,studio,data/midi/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/Indian Summer.midi,data/audio/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/Indian Summer.mp3,https://www.youtube.com/watch?v=W-yxc-fmeoc,243.576,0,243,train,bf5f9510-fe85-40b4-9d6d-bc9ce2ca06d0,e2552704-2654-42af-a3b3-299f7c00a136,75bd5186-9d89-4da9-95de-fce055c28895,f9a4ada5-bc2f-33b6-8fd1-7752f7d59197,8e890e10-d7e8-4300-9a3b-410747973193,0.9091196459617512,42
56,Andy Laverne,In The Mood For A Classic,Glass enclosure,studio,data/midi/studio/Andy Laverne/In The Mood For A Classic/Glass enclosure.midi,data/audio/studio/Andy Laverne/In The Mood For A Classic/Glass enclosure.mp3,https://www.youtube.com/watch?v=nV1aSf-IAKY,264.024,0,264,train,6b8b0efe-2658-405a-b6ab-af33c03153ea,8454bb32-6955-466c-9086-0befed62a7b8,e88ae791-cd20-4298-943a-66fd6d222698,ba336d86-b912-401b-9c83-7c7f5143e717,e5f01ef3-8b25-41ef-b8e4-69ef642ab0df,0.8870858688302907,246
57,Joanne Brackeen,Popsicle Illusion,Prelude to a Kiss,studio,data/midi/studio/Joanne Brackeen/Popsicle Illusion/Prelude to a Kiss.midi,data/audio/studio/Joanne Brackeen/Popsicle Illusion/Prelude to a Kiss.mp3,https://www.youtube.com/watch?v=Z8yCz93BIAo,377.16,0,377,train,19dec88e-ab07-4cb5-bf7b-a04e654f6325,e9a7e3db-7032-4a0b-b3a9-9e4d970378e5,ec336bf6-e027-4690-b0ac-b95093162791,d6174620-ab14-48b8-b372-735ac6087099,1e2fb0ef-12cb-47c6-8701-3f261103b6d4,0.8879686137750655,25
58,Benny Green,Green's Blues,Ain't Misbehavin',studio,data/midi/studio/Benny Green/Green's Blues/Ain't Misbehavin'.midi,data/audio/studio/Benny Green/Green's Blues/Ain't Misbehavin'.mp3,https://www.youtube.com/watch?v=IMQjA14_SaY,177.312,0,177,train,,8a94104d-7527-4857-b7e4-d6ddfe1c2d04,28b5fcc9-6bac-418d-971c-4138558a689c,accaea5e-f737-32ec-8787-9f328638ce25,a75c9b95-01c8-4517-8d3b-dc85b5dbc645,0.9335759781619654,41
59,Kenny Barron,At The Piano,Enchanted Flower,studio,data/midi/studio/Kenny Barron/At The Piano/Enchanted Flower.midi,data/audio/studio/Kenny Barron/At The Piano/Enchanted Flower.mp3,https://www.youtube.com/watch?v=I1XWAvtI2NE,379.344,0,379,train,cc56845c-1251-44a7-8c72-b1862f85a831,33bc7bdb-17ba-4f6c-b591-c4b594b77279,6b2e6e7c-4289-447c-a3dc-120e386da267,eede86be-cdf0-4bbb-a327-36175f10b729,0563972e-c4ce-4d52-bd27-c72991081de1,0.9171974522292994,144
60,Alan Broadbent,Heart to Heart -  Solo Piano,Blue in Green,studio,data/midi/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Blue in Green.midi,data/audio/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Blue in Green.mp3,https://www.youtube.com/watch?v=3AEtvA8C2bQ,619.56,0,619,train,,,,,,0.9009287925696594,119
61,Abdullah Ibrahim,Solotude,Dreamtime,studio,data/midi/studio/Abdullah Ibrahim/Solotude/Dreamtime.midi,data/audio/studio/Abdullah Ibrahim/Solotude/Dreamtime.mp3,https://www.youtube.com/watch?v=ElKnJWL7lvA,150.744,0,150,train,1ce38cbf-9edf-405c-b81d-2fdde147aec3,a7f3e66d-6b62-4e27-b75c-5b45e92d39c6,fd64e185-9973-44d5-ad09-5d5562804292,d2aad026-28b6-4239-a6d8-712a53161a3f,01e9a318-58ba-47a8-92c9-1d22679ab33b,0.9313868613138686,129
62,Dick Hyman,Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein,A Wonderful Guy,studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/A Wonderful Guy.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/A Wonderful Guy.mp3,https://www.youtube.com/watch?v=KoEuU74T9IE,238.368,0,238,train,3bdd30b7-fc74-4523-ba30-2cc6f9a5202f,f54bfec3-6668-4a6a-911a-a5673a205be1,dab1ad75-3ea3-4071-91c4-7a66475599d4,5f6309a7-94db-45ca-bbbb-59739579aa2a,15681073-4a0b-4c2e-b7ba-190c7f64c0f8,0.935483870967742,89
63,Mitchel Forman,Lost and Found,Tall Boots,studio,data/midi/studio/Mitchel Forman/Lost and Found/Tall Boots.midi,data/audio/studio/Mitchel Forman/Lost and Found/Tall Boots.mp3,https://www.youtube.com/watch?v=hGqgkAAkank,160.728,0,160,train,,,,,,0.8048999103674933,196
64,George Shearing,Grand Piano,While We're Young,studio,data/midi/studio/George Shearing/Grand Piano/While We're Young.midi,data/audio/studio/George Shearing/Grand Piano/While We're Young.mp3,https://www.youtube.com/watch?v=1wWI9CSOjaU,304.008,0,304,train,e023b21b-9d1d-4709-9ae7-3cc5b7901ae2,7f388023-ee38-449f-a9e7-541c395071f5,ef83af4c-4da9-47d1-b9bd-df9db18b28e9,b50e21c3-8527-349e-b854-eb0740459bcc,afdb12a6-8db0-4cba-affb-43fc05c117ef,0.8856760374832663,200
65,Randy Weston,Ancient FutureBlue,Ancient Future,studio,data/midi/studio/Randy Weston/Ancient FutureBlue/Ancient Future.midi,data/audio/studio/Randy Weston/Ancient FutureBlue/Ancient Future.mp3,https://www.youtube.com/watch?v=tBSsCLol0e8,132.36,0,132,train,,,,,,0.853625170998632,248
66,Hank Jones,SOLO 1976 A Tribute to Duke Ellington,Prelude To A Kiss,studio,data/midi/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/Prelude To A Kiss.midi,data/audio/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/Prelude To A Kiss.mp3,https://www.youtube.com/watch?v=QlkkDwBwdZs,241.584,0,241,train,,,,,,0.8808362369337979,174
67,George Shearing,The Shearing Piano,It Never Entered My Mind,studio,data/midi/studio/George Shearing/The Shearing Piano/It Never Entered My Mind.midi,data/audio/studio/George Shearing/The Shearing Piano/It Never Entered My Mind.mp3,https://www.youtube.com/watch?v=Zms0zI9wXwk,196.296,0,196,train,10f6adce-94a0-4e95-9a08-b2de2fcef5ea,29ae73cf-1a8a-420d-a03d-116f48fe853a,ef83af4c-4da9-47d1-b9bd-df9db18b28e9,a8693df3-63f0-42e3-a34c-c3d3d7edc77e,1acf26ff-0699-4034-ba7c-58e5e6b5fb2c,0.8442408376963351,16
68,Dick Hyman,Century Of Jazz Piano 5cd+dvd,Night Life,studio,data/midi/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Night Life.midi,data/audio/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Night Life.mp3,https://www.youtube.com/watch?v=ZkPqmeF7mf0,170.016,0,170,train,,,,,,0.9386383731211317,121
69,Oscar Peterson,1951,Hungarian Dance,studio,data/midi/studio/Oscar Peterson/1951/Hungarian Dance.midi,data/audio/studio/Oscar Peterson/1951/Hungarian Dance.mp3,https://www.youtube.com/watch?v=Dbp8faF4mjc,183.528,0,183,train,1962a47c-8834-436e-980f-aba632baccd9,716d857a-d921-4c5b-b12f-db98f1f04839,ed801bdd-f057-41c0-94fb-76cb5676cd59,d1a2b94c-650b-3638-bdaa-f3a9265fcb09,5347ebb1-b62e-4d5d-bb8e-98d97e2bcb17,0.854356846473029,190
70,Alan Pasqua,Day Dream,Day Dream,studio,data/midi/studio/Alan Pasqua/Day Dream/Day Dream.midi,data/audio/studio/Alan Pasqua/Day Dream/Day Dream.mp3,https://www.youtube.com/watch?v=83UGVYWy1j0,350.568,0,350,train,,,,,,0.8919999999999999,189
71,Dick Hyman,Autumn in New York - Dick Hyman Plays the Music of Vernon Duke,When You Live On An Island,studio,data/midi/studio/Dick Hyman/Autumn in New York - Dick Hyman Plays the Music of Vernon Duke/When You Live On An Island.midi,data/audio/studio/Dick Hyman/Autumn in New York - Dick Hyman Plays the Music of Vernon Duke/When You Live On An Island.mp3,https://www.youtube.com/watch?v=TAIRHlmHLVw,127.392,0,127,train,,,,,,0.8949152542372882,58
72,Denny Zeitlin,Homecoming,Hymn,studio,data/midi/studio/Denny Zeitlin/Homecoming/Hymn.midi,data/audio/studio/Denny Zeitlin/Homecoming/Hymn.mp3,https://www.youtube.com/watch?v=m548ZJcTw7o,298.944,0,299,train,,,,,,0.7768595041322315,28
73,Abdullah Ibrahim,Senzo,"Banyana, Children Of Africa",studio,"data/midi/studio/Abdullah Ibrahim/Senzo/Banyana, Children Of Africa.midi","data/audio/studio/Abdullah Ibrahim/Senzo/Banyana, Children Of Africa.mp3",https://www.youtube.com/watch?v=JUVF7rv2I_c,51.792,0,51,train,9d5e36a9-6c60-448b-9526-7c3a63d3403d,f50423f6-1d01-4cb7-bc86-9c2ff6579a60,fd64e185-9973-44d5-ad09-5d5562804292,dceca26c-a97a-3ac5-93de-fb23b159f278,c61d0165-b602-49e0-a2db-6067abb942a9,0.8742004264392325,81
74,Duke Jordan,"Solo Master Pieces, Vol. 2",Truth,studio,"data/midi/studio/Duke Jordan/Solo Master Pieces, Vol. 2/Truth.midi","data/audio/studio/Duke Jordan/Solo Master Pieces, Vol. 2/Truth.mp3",https://www.youtube.com/watch?v=bWzvBHWXnjQ,164.856,0,164,train,,,,,,0.9317476732161325,176
75,Marcus Roberts,Marcus Roberts -  The Joy of Joplin,Play What You Hear - Instrumental,studio,data/midi/studio/Marcus Roberts/Marcus Roberts -  The Joy of Joplin/Play What You Hear - Instrumental.midi,data/audio/studio/Marcus Roberts/Marcus Roberts -  The Joy of Joplin/Play What You Hear - Instrumental.mp3,https://www.youtube.com/watch?v=HRkDWZj8-I0,321.528,0,321,train,fbac9fd6-a681-4355-9fe9-8a795444fbfd,74d64a18-03ff-4ce7-9e8c-874721bacc8f,844251d8-4d86-473b-a376-ca9d1d145ac5,b7cea677-0aee-36cd-86ff-7f5dbe9ed505,b66ba5e2-887d-4341-91fc-68181fc0f02e,0.8755351681957187,125
76,Oscar Peterson,1951,Tea For Two,studio,data/midi/studio/Oscar Peterson/1951/Tea For Two.midi,data/audio/studio/Oscar Peterson/1951/Tea For Two.mp3,https://www.youtube.com/watch?v=JSSq2qgPoO0,178.032,0,178,train,d7838fae-a523-4d4e-bc13-1173b6c90683,716d857a-d921-4c5b-b12f-db98f1f04839,ed801bdd-f057-41c0-94fb-76cb5676cd59,e19040dd-e9d0-3bc7-8c47-3e0779265a80,0c553449-7809-4654-b478-6519a3ceb49f,0.8739343370215853,190
77,Robi Botos,"Oscar, With Love -  The Songs of Oscar Peterson",Blues for Smedley,studio,"data/midi/studio/Robi Botos/Oscar, With Love -  The Songs of Oscar Peterson/Blues for Smedley.midi","data/audio/studio/Robi Botos/Oscar, With Love -  The Songs of Oscar Peterson/Blues for Smedley.mp3",https://www.youtube.com/watch?v=ZsXKgKzgzwo,219.456,0,219,train,ff9361a7-a628-4788-b398-c42b9121615b,bf9c8997-593a-4a43-a617-03136dc5a903,2ebca147-70f2-4df1-ba03-14ad7408b84a,1a07f5cf-2f6a-420a-bfdd-1c5b8312b2c0,ade34711-8b38-4263-9f77-cacc0e275101,0.9003939223410241,132
78,Thelonious Monk,Thelonious Alone In San Francisco,Reflections,studio,data/midi/studio/Thelonious Monk/Thelonious Alone In San Francisco/Reflections.midi,data/audio/studio/Thelonious Monk/Thelonious Alone In San Francisco/Reflections.mp3,https://www.youtube.com/watch?v=qbPlkok5I1c,308.208,0,308,train,31dd1b6e-7348-42a0-a3b9-ad24b0457aeb,cb346507-5dee-46de-963f-4cd5c08af412,8e8c7417-c905-46b1-b42a-5260b4274ed4,943398bf-1e31-320a-860d-8eb6bc9a8ac2,a8a7df3b-8821-44f7-a7a1-b562b3def87f,0.9292675259352404,94
79,Makoto Ozone,OZONE 60 (STANDARDS),Sometimes,studio,data/midi/studio/Makoto Ozone/OZONE 60 (STANDARDS)/Sometimes.midi,data/audio/studio/Makoto Ozone/OZONE 60 (STANDARDS)/Sometimes.mp3,https://www.youtube.com/watch?v=Q1kCYAv6ZEE,228.24,0,228,train,,,,,,0.9538119087367836,53
80,George Shearing,The Shearing Piano,Don't Explain,studio,data/midi/studio/George Shearing/The Shearing Piano/Don't Explain.midi,data/audio/studio/George Shearing/The Shearing Piano/Don't Explain.mp3,https://www.youtube.com/watch?v=NU85jW8tFNU,148.968,0,149,train,6f2108f6-d36c-486b-879c-faaaab1eb7e1,29ae73cf-1a8a-420d-a03d-116f48fe853a,ef83af4c-4da9-47d1-b9bd-df9db18b28e9,9c83dcb8-4c1c-4fec-813b-3af75bd26dbd,fcc418d7-a048-48f4-a59b-6387231e5288,0.908641975308642,16
81,Ellis Marsalis,Ruminations in New York,A Moment Alone,studio,data/midi/studio/Ellis Marsalis/Ruminations in New York/A Moment Alone.midi,data/audio/studio/Ellis Marsalis/Ruminations in New York/A Moment Alone.mp3,https://www.youtube.com/watch?v=oEgpYQTMjZc,289.224,0,289,train,eec77844-e842-42a3-a469-4e6d47050771,d937b6ce-b95b-419a-bb6c-10ec2fce0bf0,c28999ee-ff26-4825-be24-b466e7b32821,11d820b4-b9c9-3f0b-bea4-f39be2328773,59f2551a-21d3-46fe-b841-a1b0695f15e2,0.9615528182157521,204
82,Abdullah Ibrahim,The Song Is My Story,Twelve By Twelve,studio,data/midi/studio/Abdullah Ibrahim/The Song Is My Story/Twelve By Twelve.midi,data/audio/studio/Abdullah Ibrahim/The Song Is My Story/Twelve By Twelve.mp3,https://www.youtube.com/watch?v=Lg5x3PKqDm8,99.312,0,99,train,cf0e11d2-ed5d-4d73-b0c0-da6e0c08a2b5,8dd2d9b6-5354-468c-8b0b-dbd0ff5a1090,fd64e185-9973-44d5-ad09-5d5562804292,f8fe7065-954d-41b0-829e-b5022838f512,f5298457-3e21-494d-a7eb-5ddfb5a181b2,0.9471153846153846,109
83,Horace Parlan,In Copenhagen,Parker's Mood,studio,data/midi/studio/Horace Parlan/In Copenhagen/Parker's Mood.midi,data/audio/studio/Horace Parlan/In Copenhagen/Parker's Mood.mp3,https://www.youtube.com/watch?v=Rsta8spNaGE,329.808,0,329,train,,,,,,0.9055555555555554,161
84,Ellis Marsalis,Ruminations in New York,Tell Me,studio,data/midi/studio/Ellis Marsalis/Ruminations in New York/Tell Me.midi,data/audio/studio/Ellis Marsalis/Ruminations in New York/Tell Me.mp3,https://www.youtube.com/watch?v=MSLEj2VpmKg,218.472,0,218,train,0d4c1b14-29ac-4516-a734-d6096a6c9b01,d937b6ce-b95b-419a-bb6c-10ec2fce0bf0,c28999ee-ff26-4825-be24-b466e7b32821,a4323a6e-5d6d-3a3a-a82a-ada065c71d7f,c94a42ec-34bd-4554-8765-c5ab63db573c,0.9634060520760027,204
85,Alan Broadbent,Heart to Heart -  Solo Piano,Journey Home,studio,data/midi/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Journey Home.midi,data/audio/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Journey Home.mp3,https://www.youtube.com/watch?v=g3DzJYwvxUc,381.216,0,381,train,,,,,,0.9115086275130599,119
86,Alan Pasqua,Day Dream,Upper Manhattan Medical Group,studio,data/midi/studio/Alan Pasqua/Day Dream/Upper Manhattan Medical Group.midi,data/audio/studio/Alan Pasqua/Day Dream/Upper Manhattan Medical Group.mp3,https://www.youtube.com/watch?v=BZiTnXYNGy4,258.288,0,258,train,,,,,,0.8837468636743798,189
87,Brad Mehldau,Suite -  April 2020,Look for the Silver Lining,studio,data/midi/studio/Brad Mehldau/Suite -  April 2020/Look for the Silver Lining.midi,data/audio/studio/Brad Mehldau/Suite -  April 2020/Look for the Silver Lining.mp3,https://www.youtube.com/watch?v=3-WmpchW43o,211.032,0,211,train,7b04351b-3dd4-4f6b-ba0c-8b621643d29d,ee4449cf-4b23-424a-b0a1-a75468b8b18b,b7723b3f-9a35-438d-bc42-8ad8b5e027ae,e0cb0c4f-b48e-4d36-a208-0dc8884f3ccc,2ec0a727-028c-4f6f-aeeb-2002555b3fef,0.8540798094103633,120
88,George Cables,You Don't Know Me Volume I,My Foolish Heart,studio,data/midi/studio/George Cables/You Don't Know Me Volume I/My Foolish Heart.midi,data/audio/studio/George Cables/You Don't Know Me Volume I/My Foolish Heart.mp3,https://www.youtube.com/watch?v=PGxdlqLyRbA,358.152,0,358,train,40cee09b-d0a8-4639-9aa7-e4ad8a678922,59870feb-0aa5-42e6-adff-1e29e8ad3121,7d3aa1dd-5e8b-47f3-a65b-41d78c725ce3,374c81d7-27c4-4ebf-8779-12e755387408,fcb9dbce-b3b8-4bdb-9432-2b225c13254b,0.9317776697455841,198
89,Dick Hyman,Broadway Songbook,Supper Time,studio,data/midi/studio/Dick Hyman/Broadway Songbook/Supper Time.midi,data/audio/studio/Dick Hyman/Broadway Songbook/Supper Time.mp3,https://www.youtube.com/watch?v=gEz06K7G3vE,253.632,0,253,train,,,,,,0.9183786785119378,8
90,Alan Broadbent,Heart to Heart -  Solo Piano,Hello My Lovely,studio,data/midi/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Hello My Lovely.midi,data/audio/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Hello My Lovely.mp3,https://www.youtube.com/watch?v=qOsqFnezCwA,418.824,0,409,train,,,,,,0.9009719678828004,119
91,Thelonious Monk,Thelonious Alone In San Francisco,Remember,studio,data/midi/studio/Thelonious Monk/Thelonious Alone In San Francisco/Remember.midi,data/audio/studio/Thelonious Monk/Thelonious Alone In San Francisco/Remember.mp3,https://www.youtube.com/watch?v=zULcgshXItQ,164.28,0,164,train,d9a7c0ae-48c1-41ff-8ad8-71b0f1840d63,cb346507-5dee-46de-963f-4cd5c08af412,8e8c7417-c905-46b1-b42a-5260b4274ed4,21ff777d-e6a5-377a-a7c9-af07fb3d385f,d95bd2fc-4136-454d-b5b7-b220a7cb0370,0.8990011098779134,94
92,Roland Hanna,Solo Piano,Lullaby for Cedric,studio,data/midi/studio/Roland Hanna/Solo Piano/Lullaby for Cedric.midi,data/audio/studio/Roland Hanna/Solo Piano/Lullaby for Cedric.mp3,https://www.youtube.com/watch?v=Go0zWgsrJ0g,263.136,0,263,train,,,,,,0.9342581423401689,191
93,Jacky Terrasson,Mirror,Go Round  Happy Birthday,studio,data/midi/studio/Jacky Terrasson/Mirror/Go Round  Happy Birthday.midi,data/audio/studio/Jacky Terrasson/Mirror/Go Round  Happy Birthday.mp3,https://www.youtube.com/watch?v=6HGL8aq4cBA,190.752,0,181,train,,,,,,0.918421052631579,51
94,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 7",Dancing In The Dark,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Dancing In The Dark.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Dancing In The Dark.mp3",https://www.youtube.com/watch?v=KA0SJr0_tu4,268.224,0,268,train,fcb0c774-990d-49ce-981c-d7dd371db0ee,0bf8a7ae-c35a-4e44-9dcb-d758eef9cd4f,e073f6af-d696-4340-b847-e81fabc4d55b,5387e6f5-c51f-3537-bf4e-f8eaceb8bc3a,7a3490dc-5908-41b5-8932-ffbebdeba1a0,0.9096255636149775,56
95,Michel Petrucciani,Promenade With Duke,Satin Doll,studio,data/midi/studio/Michel Petrucciani/Promenade With Duke/Satin Doll.midi,data/audio/studio/Michel Petrucciani/Promenade With Duke/Satin Doll.mp3,https://www.youtube.com/watch?v=5j3kMsu48lY,429.264,0,429,train,3021e39e-cfe1-46de-990a-594ab03a7895,e0dd6281-bb68-49d4-968f-717a23f08a73,2b75141c-05e9-42eb-ae63-6695d86cdc19,ef0122d5-3cd4-4c6a-a350-25c4c20aeb97,396e260b-fa00-4b81-8161-ca67438b8362,0.9662268490497519,111
96,Jessica Williams,Solo Piano Compositions,Remembering - for Thelonious Monk,studio,data/midi/studio/Jessica Williams/Solo Piano Compositions/Remembering - for Thelonious Monk.midi,data/audio/studio/Jessica Williams/Solo Piano Compositions/Remembering - for Thelonious Monk.mp3,https://www.youtube.com/watch?v=hgWaiZfNf1Y,287.64,0,287,train,,,,,,0.8572349339349017,208
97,Hank Jones,SOLO 1976 A Tribute to Duke Ellington,In A Sentimental Mood,studio,data/midi/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/In A Sentimental Mood.midi,data/audio/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/In A Sentimental Mood.mp3,https://www.youtube.com/watch?v=FqP1lK-tSeA,155.376,0,155,train,efc2496b-b21a-432b-a594-82869423e09c,55b7f2e2-d0b8-41a0-a66f-9e1b2540a951,80d610fe-7771-4226-aa9b-950944791698,e54e091e-b8b5-3599-a700-d42833dee4a0,3c120757-bb08-425d-a80a-fb8265f7c786,0.8723404255319148,174
98,Dick Hyman,Dick Hyman Plays Fats Waller,Willow Tree,studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Willow Tree.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Willow Tree.mp3,https://www.youtube.com/watch?v=fbBLpUBV5JQ,239.136,0,239,train,947129de-f873-4b5f-b224-181f88a41005,ff90bf37-c8b8-4a3c-9c73-1c4a9cce25ad,dab1ad75-3ea3-4071-91c4-7a66475599d4,08c3f1f2-f922-385d-ac4d-b349ef8cf107,2af820af-6ce0-4895-b53d-8c8260a67289,0.9171944639924936,172
99,Michel Petrucciani,Promenade With Duke,One Night In The Hotel,studio,data/midi/studio/Michel Petrucciani/Promenade With Duke/One Night In The Hotel.midi,data/audio/studio/Michel Petrucciani/Promenade With Duke/One Night In The Hotel.mp3,https://www.youtube.com/watch?v=j1MSpZmrUIo,336.96,0,337,train,08a9392a-26b5-464d-88ac-a995a230e87a,e0dd6281-bb68-49d4-968f-717a23f08a73,2b75141c-05e9-42eb-ae63-6695d86cdc19,ee3118e6-cb0c-4be0-9d80-3d0edafafa6b,5eb6a482-e649-42a2-aa0c-1a24242dd4c0,0.9555445380928772,111
100,Alan Broadbent,To the Evening Star,Candide (Indeed),studio,data/midi/studio/Alan Broadbent/To the Evening Star/Candide (Indeed).midi,data/audio/studio/Alan Broadbent/To the Evening Star/Candide (Indeed).mp3,https://www.youtube.com/watch?v=fKWdpGJjyu8,183.192,0,183,train,,,,,,0.9574904720023453,19
101,Jessica Williams,All Alone,Warm Valley,studio,data/midi/studio/Jessica Williams/All Alone/Warm Valley.midi,data/audio/studio/Jessica Williams/All Alone/Warm Valley.mp3,https://www.youtube.com/watch?v=Ja7_9Uy-RtU,385.224,0,385,train,,,,,,0.9281232173417,82
102,George Shearing,Grand Piano,Taking A Chance On Love,studio,data/midi/studio/George Shearing/Grand Piano/Taking A Chance On Love.midi,data/audio/studio/George Shearing/Grand Piano/Taking A Chance On Love.mp3,https://www.youtube.com/watch?v=557GYmQRutI,155.496,0,155,train,89ac9381-cea5-4d7f-8ac0-7700ffa82594,7f388023-ee38-449f-a9e7-541c395071f5,ef83af4c-4da9-47d1-b9bd-df9db18b28e9,238d0c21-73c2-3636-9711-6bb4b5b49015,1783c2ce-d408-44fb-965e-f58ab5447f06,0.9121231558691468,200
103,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 7",Wrap Your Troubles In Dreams,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Wrap Your Troubles In Dreams.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Wrap Your Troubles In Dreams.mp3",https://www.youtube.com/watch?v=IBo2iiPgTGo,221.136,0,221,train,094e1347-9f32-4d1a-a010-7dc96e86d644,0bf8a7ae-c35a-4e44-9dcb-d758eef9cd4f,e073f6af-d696-4340-b847-e81fabc4d55b,b25a3579-05d3-33be-8da8-cdedcb1e6e11,9f521462-86ad-4042-9e87-b235d1a4d246,0.9139316043148955,56
104,Fred Hersch,Thelonious -  Fred Hersch Plays Monk,In Walked Bud,studio,data/midi/studio/Fred Hersch/Thelonious -  Fred Hersch Plays Monk/In Walked Bud.midi,data/audio/studio/Fred Hersch/Thelonious -  Fred Hersch Plays Monk/In Walked Bud.mp3,https://www.youtube.com/watch?v=4uidB_w2MyM,287.832,0,287,train,105d022d-66c2-4c0c-83fb-5d9929c31af3,dba40576-a6fe-4c89-99e7-d74a15c683b1,f573100a-b05b-4286-83f0-5620adf73695,a6dbf485-1e1b-37eb-bc3f-a6770d418023,f6218eed-6562-4beb-bb74-1918344ce821,0.9397245573242712,159
105,Bill Cunliffe,"Cunliffe, Bill -  Satisfaction",To Ruth,studio,"data/midi/studio/Bill Cunliffe/Cunliffe, Bill -  Satisfaction/To Ruth.midi","data/audio/studio/Bill Cunliffe/Cunliffe, Bill -  Satisfaction/To Ruth.mp3",https://www.youtube.com/watch?v=QXszz6K8mrE,231.336,0,231,train,0eeb828c-8313-4adc-917f-9bde8bbd1e89,7bf51e28-7d87-478a-8c2f-d2f1fd4d5398,192496f2-4ed5-4a52-9a94-5d2021ad9f22,399033cd-58eb-398a-839d-039d514e5f6a,740184d9-5a27-4a3a-a8ce-935270db663b,0.935467217346412,138
106,George Shearing,The Shearing Piano,In The Still Of The Night,studio,data/midi/studio/George Shearing/The Shearing Piano/In The Still Of The Night.midi,data/audio/studio/George Shearing/The Shearing Piano/In The Still Of The Night.mp3,https://www.youtube.com/watch?v=tMU3Nj-8ZNc,182.616,0,182,train,726c726b-445c-4855-8975-adb8be88af29,29ae73cf-1a8a-420d-a03d-116f48fe853a,ef83af4c-4da9-47d1-b9bd-df9db18b28e9,db4b48aa-e96b-4fd6-a0da-155be0b7de7e,c79282c1-7fad-4576-9780-cb1738c88e02,0.8578221588207322,16
